Criptomoneda,Timestamp,Precio,Market Cap,Volumen de Transacción
XRP,2020-05-06 00:00:00.000,0.21665867531586175,9557432319.43245,2076215754.529813
XRP,2020-05-07 00:00:00.000,0.21316859552060752,9538926053.665503,1917689134.9933252
XRP,2020-05-08 00:00:00.000,0.2193568557668683,9676456757.334675,2597154210.5145693
XRP,2020-05-09 00:00:00.000,0.21817125944521623,9652873648.681679,2408353529.8585777
XRP,2020-05-10 00:00:00.000,0.21623674329232112,9545970574.247509,2545120609.5792956
XRP,2020-05-11 00:00:00.000,0.20087033236420565,8860901078.056873,3090382984.656238
XRP,2020-05-12 00:00:00.000,0.19388790957730762,8552948875.18262,2435998568.3509817
XRP,2020-05-13 00:00:00.000,0.197123255346823,8693754579.16676,1955868887.2627707
XRP,2020-05-14 00:00:00.000,0.20180311736508466,8892830320.503365,1887395769.1549468
XRP,2020-05-15 00:00:00.000,0.20339121602916818,8971968255.938885,1981280575.955368
XRP,2020-05-16 00:00:00.000,0.1984767930027895,8755377615.674406,1861283854.619996
XRP,2020-05-17 00:00:00.000,0.20068503569720783,8852789501.286718,1618674614.034291
XRP,2020-05-18 00:00:00.000,0.20066391162784475,8860387827.044128,1540402812.7256665
XRP,2020-05-19 00:00:00.000,0.20463934825919036,9011434283.414942,1746308904.9745858
XRP,2020-05-20 00:00:00.000,0.20474144959670157,9031729491.792507,1785715895.5300689
XRP,2020-05-21 00:00:00.000,0.20187100598936145,8905106034.5785,1733979832.258884
XRP,2020-05-22 00:00:00.000,0.19501216560766965,8602543016.30914,1544535157.9958904
XRP,2020-05-23 00:00:00.000,0.19960886868775185,8816681088.275835,1454970548.1993108
XRP,2020-05-24 00:00:00.000,0.19754927942344438,8714462345.390297,1249075196.4790466
XRP,2020-05-25 00:00:00.000,0.19419036291235778,8586301007.646535,1289364325.3179705
XRP,2020-05-26 00:00:00.000,0.19685487196537504,8682758874.370806,1572175495.217402
XRP,2020-05-27 00:00:00.000,0.19413459787001003,8567002549.941864,1392748661.8291106
XRP,2020-05-28 00:00:00.000,0.19720175798010187,8699660782.665977,1358329184.3187313
XRP,2020-05-29 00:00:00.000,0.20079689798971392,8857724066.1647,1499537828.1718988
XRP,2020-05-30 00:00:00.000,0.19790502860899387,8731198879.71849,1388432175.7669818
XRP,2020-05-31 00:00:00.000,0.20577482926769294,9100788486.566254,1464684241.188124
XRP,2020-06-01 00:00:00.000,0.2032687101969978,8966762754.982592,1594357118.5912654
XRP,2020-06-02 00:00:00.000,0.21087234962022489,9302180983.968418,1561471396.2505286
XRP,2020-06-03 00:00:00.000,0.2032858789259503,8967520116.600977,1737361211.0604463
XRP,2020-06-04 00:00:00.000,0.20362470318243275,8982880357.683361,1256977102.3094773
XRP,2020-06-05 00:00:00.000,0.20484984489666377,9036511117.737663,1313145139.9027412
XRP,2020-06-06 00:00:00.000,0.20313854754795302,8983729851.068195,1297990440.471073
XRP,2020-06-07 00:00:00.000,0.20320959689430387,8959322858.43545,1058657481.0092325
XRP,2020-06-08 00:00:00.000,0.20293189504238213,8950315641.572674,1197102621.5350354
XRP,2020-06-09 00:00:00.000,0.2040536556633028,9001388939.03785,1251561325.8446476
XRP,2020-06-10 00:00:00.000,0.20126914749084193,8878556339.039703,1328042189.9544604
XRP,2020-06-11 00:00:00.000,0.2028000526521789,8946088933.548634,1303802102.0559528
XRP,2020-06-12 00:00:00.000,0.19011049188788876,8386316203.510396,1464763764.6771228
XRP,2020-06-13 00:00:00.000,0.19341171844237245,8531942725.594468,1332835186.6451855
XRP,2020-06-14 00:00:00.000,0.19278129355715468,8528927628.977804,1187813850.7313433
XRP,2020-06-15 00:00:00.000,0.19038565076060282,8426050743.047891,1150138451.2404819
XRP,2020-06-16 00:00:00.000,0.19210767925088426,8520123141.714212,1454758196.3784769
XRP,2020-06-17 00:00:00.000,0.1911280314860965,8470921493.314353,1246601572.7074816
XRP,2020-06-18 00:00:00.000,0.19317215500214915,8577386518.673258,1319933194.810691
XRP,2020-06-19 00:00:00.000,0.19041681951138753,8445132213.438693,1163790865.0304394
XRP,2020-06-20 00:00:00.000,0.1872217853352464,8313481454.272817,1194918136.1065462
XRP,2020-06-21 00:00:00.000,0.18867538287461827,8365620576.287947,1064702970.5453695
XRP,2020-06-22 00:00:00.000,0.18540995922524967,8223074113.743773,1015362822.0192441
XRP,2020-06-23 00:00:00.000,0.19003525021647294,8440336061.247619,1031254003.7220415
XRP,2020-06-24 00:00:00.000,0.18829237051161374,8350911268.409599,1139321571.8165243
XRP,2020-06-25 00:00:00.000,0.18392972980810404,8157424802.059575,1180122764.4242494
XRP,2020-06-26 00:00:00.000,0.18352365517619634,8174313655.851336,1065596334.9274625
XRP,2020-06-27 00:00:00.000,0.18277971321724198,8147773072.74046,1282600124.6016247
XRP,2020-06-28 00:00:00.000,0.17589429098928788,7834494705.544174,1203944528.5554078
XRP,2020-06-29 00:00:00.000,0.1769985457927027,7893165939.317899,1184828112.2307308
XRP,2020-06-30 00:00:00.000,0.17759720673089446,7910841789.320565,1162669419.6907592
XRP,2020-07-01 00:00:00.000,0.17570051360531663,7825863681.306612,1042249688.527783
XRP,2020-07-02 00:00:00.000,0.17673982795801382,7876682374.54288,1164143368.3559296
XRP,2020-07-03 00:00:00.000,0.175210257774019,7804027232.306131,907150118.059732
XRP,2020-07-04 00:00:00.000,0.17602967232868488,7844409345.792821,965079482.8005862
XRP,2020-07-05 00:00:00.000,0.17776145865886417,7927764847.482127,1028972055.3926406
XRP,2020-07-06 00:00:00.000,0.17718496372331566,7886205457.101266,989670839.2420546
XRP,2020-07-07 00:00:00.000,0.18838913245133598,8382624840.303058,1449017121.488291
XRP,2020-07-08 00:00:00.000,0.18482483944539824,8221452519.17162,1118759148.3724747
XRP,2020-07-09 00:00:00.000,0.20433609878096115,9112910280.659475,1887140940.6239734
XRP,2020-07-10 00:00:00.000,0.20236856149258253,9043230526.68333,1805510389.2195594
XRP,2020-07-11 00:00:00.000,0.1987890313083414,8893727516.201387,1271305899.553482
XRP,2020-07-12 00:00:00.000,0.20141619522058504,9013255810.651312,1148229968.005948
XRP,2020-07-13 00:00:00.000,0.20084690446497824,8966264523.682837,978263600.5955677
XRP,2020-07-14 00:00:00.000,0.19860646792657077,8890650610.877533,1295450904.9373937
XRP,2020-07-15 00:00:00.000,0.19887149161484804,8915032188.42276,1229683954.1416867
XRP,2020-07-16 00:00:00.000,0.19723002143999407,8838298047.426737,1087859005.570823
XRP,2020-07-17 00:00:00.000,0.19404640279005098,8697735762.463654,1142507498.2131786
XRP,2020-07-18 00:00:00.000,0.19426776570870785,8705421339.112036,1006735467.4007933
XRP,2020-07-19 00:00:00.000,0.19947076313006376,8938710463.140823,977356287.6924582
XRP,2020-07-20 00:00:00.000,0.19952293195919907,8937948631.520885,1234247613.9802349
XRP,2020-07-21 00:00:00.000,0.19467002770335812,8723579266.387522,1231350389.8074782
XRP,2020-07-22 00:00:00.000,0.19905021723545974,8912758866.8116,1211211329.9152627
XRP,2020-07-23 00:00:00.000,0.20343764059404754,9117327614.133474,1088497490.0178118
XRP,2020-07-24 00:00:00.000,0.20818695285280153,9317240501.250225,1558970692.8591578
XRP,2020-07-25 00:00:00.000,0.2042966234637715,9164825016.57929,1451104338.1077611
XRP,2020-07-26 00:00:00.000,0.21426161557790874,9607904717.300404,1348536567.2629757
XRP,2020-07-27 00:00:00.000,0.21528330980922147,9655192377.359356,1517041766.201547
XRP,2020-07-28 00:00:00.000,0.22387632064128649,10031095202.674301,1826151829.5592408
XRP,2020-07-29 00:00:00.000,0.22995643899629792,10311201250.050516,1862380443.3500698
XRP,2020-07-30 00:00:00.000,0.2426965515770819,10884642645.428476,2015964293.046442
XRP,2020-07-31 00:00:00.000,0.24435884316605191,11025956249.094622,1678463250.1292753
XRP,2020-08-01 00:00:00.000,0.25923265617918223,11629863144.261322,1847648958.4997876
XRP,2020-08-02 00:00:00.000,0.2913018478979388,13102382209.080418,3150860709.8492293
XRP,2020-08-03 00:00:00.000,0.28630975029015604,12840645689.037197,4493672388.136328
XRP,2020-08-04 00:00:00.000,0.31009269952720975,13884633781.743803,3166695299.039239
XRP,2020-08-05 00:00:00.000,0.3006844248898732,13462388683.522419,2418576841.795307
XRP,2020-08-06 00:00:00.000,0.3023822645129705,13565668790.998877,1922038117.7264874
XRP,2020-08-07 00:00:00.000,0.30336700769757885,13609846976.87266,1861387417.2002969
XRP,2020-08-08 00:00:00.000,0.2938976678070039,13200238136.076149,4636202683.783627
XRP,2020-08-09 00:00:00.000,0.29388630365412904,13179779923.53841,1988635774.0523977
XRP,2020-08-10 00:00:00.000,0.28776096348798696,12903150357.63545,1915384481.2994814
XRP,2020-08-11 00:00:00.000,0.29418889600186643,13205041144.120667,2553724778.5855603
XRP,2020-08-12 00:00:00.000,0.28398286725502375,12779443008.676954,4975063105.047601
XRP,2020-08-13 00:00:00.000,0.2823902059280601,12671000194.634298,2427549933.5754943
XRP,2020-08-14 00:00:00.000,0.29433364365567655,13198440485.89151,2478119401.7520084
XRP,2020-08-15 00:00:00.000,0.2995466202839251,13455250546.009106,2173076304.2160726
XRP,2020-08-16 00:00:00.000,0.29931113568183204,13435515076.955982,2605016821.8602157
XRP,2020-08-17 00:00:00.000,0.3032923477695733,13623503827.413843,2521984969.298177
XRP,2020-08-18 00:00:00.000,0.3146297531934636,14132765558.945097,3420857738.9387383
XRP,2020-08-19 00:00:00.000,0.3029762978947723,13616539460.561516,2727046213.8384895
XRP,2020-08-20 00:00:00.000,0.29012669674711095,13039045107.718191,2493335942.2243185
XRP,2020-08-21 00:00:00.000,0.29225257818676637,13121088346.449871,2370638516.8312345
XRP,2020-08-22 00:00:00.000,0.2791806305823162,12559855812.78279,2286851251.474602
XRP,2020-08-23 00:00:00.000,0.2854389359353903,12828364996.706217,2079080814.4632735
XRP,2020-08-24 00:00:00.000,0.2851067954158283,12847345400.40493,1854462300.194022
XRP,2020-08-25 00:00:00.000,0.2889889462508965,12990310946.328604,1854683294.3507082
XRP,2020-08-26 00:00:00.000,0.277714277220598,12481198829.120821,2090806113.4462192
XRP,2020-08-27 00:00:00.000,0.27651090847081833,12444058389.73597,1722297777.186539
XRP,2020-08-28 00:00:00.000,0.2643129566362412,11892725357.024134,2044208784.585677
XRP,2020-08-29 00:00:00.000,0.2713516293652327,12209429474.405241,1662139152.0528982
XRP,2020-08-30 00:00:00.000,0.2743044410353674,12327872181.022144,1474071862.2568681
XRP,2020-08-31 00:00:00.000,0.28231066481099576,12698936383.28671,1797744333.9432154
XRP,2020-09-01 00:00:00.000,0.2824332033877913,12734844410.00787,1713133363.5142736
XRP,2020-09-02 00:00:00.000,0.29461882535601464,13354060728.872845,2200424987.252293
XRP,2020-09-03 00:00:00.000,0.2750951115567203,12382372183.463934,2141694657.2245405
XRP,2020-09-04 00:00:00.000,0.24528634018368428,11065297518.795168,1905179784.3997455
XRP,2020-09-05 00:00:00.000,0.25549889572209644,11509605205.140549,2213832554.2559366
XRP,2020-09-06 00:00:00.000,0.2371246990690675,10673276821.059345,2295524358.51172
XRP,2020-09-07 00:00:00.000,0.2394869983145511,10779606840.159895,1877164435.4658952
XRP,2020-09-08 00:00:00.000,0.2419253901835391,10890870593.009487,1999444569.4422069
XRP,2020-09-09 00:00:00.000,0.23644528243717094,10612102851.321522,1836240274.3074849
XRP,2020-09-10 00:00:00.000,0.23911660696787632,10762935066.23375,1664634671.0189152
XRP,2020-09-11 00:00:00.000,0.24300108452596714,10937780219.207964,1707722753.4164515
XRP,2020-09-12 00:00:00.000,0.24245595533237194,10913243278.057064,1582869715.0586348
XRP,2020-09-13 00:00:00.000,0.2462457036617809,11065127814.291183,1419186192.1654565
XRP,2020-09-14 00:00:00.000,0.2423228845096534,10882899642.99869,1590391766.8511598
XRP,2020-09-15 00:00:00.000,0.24619724094997353,11089299566.068031,1606167309.6798735
XRP,2020-09-16 00:00:00.000,0.24303385677974093,10924989830.669458,1656784495.1654375
XRP,2020-09-17 00:00:00.000,0.24721681201776985,11135223431.648582,1770612287.3259656
XRP,2020-09-18 00:00:00.000,0.25188079438064914,11385313831.484951,2004021133.6144068
XRP,2020-09-19 00:00:00.000,0.2500861615516868,11264465645.812262,1869517172.4901931
XRP,2020-09-20 00:00:00.000,0.25188767319648075,11350057025.953384,1705001457.9575903
XRP,2020-09-21 00:00:00.000,0.24639633759934934,11108885769.40159,1633405640.589034
XRP,2020-09-22 00:00:00.000,0.23165657547696566,10487928992.66827,2007044758.6876988
XRP,2020-09-23 00:00:00.000,0.2331628823635652,10492066944.17281,1595971759.2937121
XRP,2020-09-24 00:00:00.000,0.220603415902742,9962004555.544462,1403281426.5600727
XRP,2020-09-25 00:00:00.000,0.23269943296881682,10494131135.670378,1649632989.8135304
XRP,2020-09-26 00:00:00.000,0.24120724878904104,10889835408.523603,1460716986.2118957
XRP,2020-09-27 00:00:00.000,0.24148169015235318,10890187788.561167,1333243982.283363
XRP,2020-09-28 00:00:00.000,0.24223482636791577,10923070031.636724,1195058238.2178154
XRP,2020-09-29 00:00:00.000,0.2417008797939546,10909450364.66475,1470905663.8388202
XRP,2020-09-30 00:00:00.000,0.24284379123134617,10971187241.150055,1401216766.162057
XRP,2020-10-01 00:00:00.000,0.2413448305484734,10899063751.06877,1349173492.0133767
XRP,2020-10-02 00:00:00.000,0.23834728745856992,10764337318.910017,1415368386.555232
XRP,2020-10-03 00:00:00.000,0.23405931691768309,10556863497.81936,1493443327.1830103
XRP,2020-10-04 00:00:00.000,0.23280858759018197,10514196298.522305,1145307260.036307
XRP,2020-10-05 00:00:00.000,0.24798473904593277,11199587834.605822,1473868105.1706815
XRP,2020-10-06 00:00:00.000,0.2502197326334,11307554311.79234,1595356340.6613643
XRP,2020-10-07 00:00:00.000,0.24537989393058346,11084643136.206514,2034209028.9786022
XRP,2020-10-08 00:00:00.000,0.24828740607847744,11218818700.668955,1492371196.0073524
XRP,2020-10-09 00:00:00.000,0.2510242903592255,11334024210.08485,1472564328.7716405
XRP,2020-10-10 00:00:00.000,0.2532068473668065,11430599247.425383,1554527896.585378
XRP,2020-10-11 00:00:00.000,0.25419498847657096,11480057649.969584,1490278457.418809
XRP,2020-10-12 00:00:00.000,0.2551648551764613,11528592963.20647,1296567088.11271
XRP,2020-10-13 00:00:00.000,0.25600889580827507,11547933259.808218,1604712335.9012508
XRP,2020-10-14 00:00:00.000,0.2560156485194728,11579458886.39285,1614693932.0923936
XRP,2020-10-15 00:00:00.000,0.2496029200412671,11289545967.208305,1443292568.1826408
XRP,2020-10-16 00:00:00.000,0.24566060392770817,11112767380.445564,1255528005.873619
XRP,2020-10-17 00:00:00.000,0.24008484211029915,10874858493.814573,1284609568.4313276
XRP,2020-10-18 00:00:00.000,0.24089456466337247,10900012046.55129,1001465502.6832975
XRP,2020-10-19 00:00:00.000,0.2423149793877639,10954294383.128601,1091102779.5805285
XRP,2020-10-20 00:00:00.000,0.24607410414943875,11127972262.118706,1123099540.009736
XRP,2020-10-21 00:00:00.000,0.24348868191330514,11010364585.952297,1058484216.1747323
XRP,2020-10-22 00:00:00.000,0.25074143136061766,11329214560.353268,1488427410.241125
XRP,2020-10-23 00:00:00.000,0.2565068816779679,11608695449.016638,1809225301.7491198
XRP,2020-10-24 00:00:00.000,0.25459575935136547,11528694804.751501,1377767246.4234743
XRP,2020-10-25 00:00:00.000,0.25607692145127053,11583185134.49128,1065720691.8801731
XRP,2020-10-26 00:00:00.000,0.2528741516061227,11437584758.527473,986772444.8715435
XRP,2020-10-27 00:00:00.000,0.24857321838858923,11251937997.81557,1502596188.4010634
XRP,2020-10-28 00:00:00.000,0.25261267174415025,11442642257.775915,1466043827.7495875
XRP,2020-10-29 00:00:00.000,0.2461502127664269,11130573950.231762,1558391750.3345783
XRP,2020-10-30 00:00:00.000,0.24228689266556752,10984724881.899355,1445411416.5274038
XRP,2020-10-31 00:00:00.000,0.23861386233985746,10810777275.29966,1536363578.5097647
XRP,2020-11-01 00:00:00.000,0.23964967955674707,10856481131.012754,1338496256.239028
XRP,2020-11-02 00:00:00.000,0.23959737006119536,10850086644.81099,1192228486.9881938
XRP,2020-11-03 00:00:00.000,0.2354071291310812,10658907925.256021,1505085410.319655
XRP,2020-11-04 00:00:00.000,0.23945068188190569,10825564613.24112,1872205676.4893262
XRP,2020-11-05 00:00:00.000,0.23731496749607678,10743521737.795147,1835277991.8163948
XRP,2020-11-06 00:00:00.000,0.24551217214077564,11124604142.737074,2015568105.5288682
XRP,2020-11-07 00:00:00.000,0.25790509860171873,11704359403.324839,2223426440.8685336
XRP,2020-11-08 00:00:00.000,0.24895241737553578,11317038198.801226,2200117588.315933
XRP,2020-11-09 00:00:00.000,0.2536826612170206,11505066439.712793,1608358807.3372793
XRP,2020-11-10 00:00:00.000,0.2507418820679295,11352430154.034582,2036407256.192724
XRP,2020-11-11 00:00:00.000,0.25358971624621984,11490781189.881498,2283102329.2928214
XRP,2020-11-12 00:00:00.000,0.2558078141731928,11581743651.842678,1850729923.863295
XRP,2020-11-13 00:00:00.000,0.2544774022814587,11568349653.60645,1630173241.0836065
XRP,2020-11-14 00:00:00.000,0.2648847398933393,11967905201.744621,1990257295.6645842
XRP,2020-11-15 00:00:00.000,0.26855016993655373,12168486548.547995,2758537841.0898294
XRP,2020-11-16 00:00:00.000,0.2697450913919404,12225964205.426842,2253509325.842203
XRP,2020-11-17 00:00:00.000,0.2872437054360881,13020227238.11232,2619354064.0371037
XRP,2020-11-18 00:00:00.000,0.3021307416235462,13699226052.693602,3708626433.3566875
XRP,2020-11-19 00:00:00.000,0.29414452016877635,13333028438.790695,3536858599.256962
XRP,2020-11-20 00:00:00.000,0.30296022474478607,13688238714.07078,3299823590.057705
XRP,2020-11-21 00:00:00.000,0.3277601704282896,14856763848.314428,4031626953.711598
XRP,2020-11-22 00:00:00.000,0.46054586530497443,20875694423.800144,11568110626.132616
XRP,2020-11-23 00:00:00.000,0.4440995477248506,20263167572.455383,13267899387.434443
XRP,2020-11-24 00:00:00.000,0.6120580566284565,27755744126.98821,16337857185.588816
XRP,2020-11-25 00:00:00.000,0.6919616416524175,31379229573.72973,25054631707.694504
XRP,2020-11-26 00:00:00.000,0.6327004070529666,28365023766.984234,15881817933.691149
XRP,2020-11-27 00:00:00.000,0.5308775386405923,24167249535.986282,16365178183.68151
XRP,2020-11-28 00:00:00.000,0.5588811610780686,25290590706.82122,12327164429.379679
XRP,2020-11-29 00:00:00.000,0.6240390592147861,28482039221.782608,12099372210.01124
XRP,2020-11-30 00:00:00.000,0.6054386155414733,27374753041.126007,9754558134.524963
XRP,2020-12-01 00:00:00.000,0.6641238171287605,30191107728.904293,11254530543.020834
XRP,2020-12-02 00:00:00.000,0.6143821057518846,27852580172.90597,10829413534.042892
XRP,2020-12-03 00:00:00.000,0.6320169268594741,28652042370.99992,7999607157.515091
XRP,2020-12-04 00:00:00.000,0.6297547067388412,28523422427.20637,5936378170.104812
XRP,2020-12-05 00:00:00.000,0.5585692385543637,25322343136.79266,6782106960.236756
XRP,2020-12-06 00:00:00.000,0.5835748277615719,26383914795.40367,6182557946.629466
XRP,2020-12-07 00:00:00.000,0.6188654468605732,28055829285.312027,7685001707.48096
XRP,2020-12-08 00:00:00.000,0.6086984106196396,27593689253.630165,5608978769.602056
XRP,2020-12-09 00:00:00.000,0.5601848070615205,25538249072.542416,5817992263.594411
XRP,2020-12-10 00:00:00.000,0.5835430243217834,26432126584.83739,9778004331.334286
XRP,2020-12-11 00:00:00.000,0.5746631872358604,26129930568.260216,6957440057.227358
XRP,2020-12-12 00:00:00.000,0.5500897722415309,24942199061.447376,7973256774.815366
XRP,2020-12-13 00:00:00.000,0.5050623854281705,22932137899.870888,8191207377.440986
XRP,2020-12-14 00:00:00.000,0.510716060708318,23188566647.30845,6125622311.173101
XRP,2020-12-15 00:00:00.000,0.4975904536440543,22614178550.15045,4925747725.5478945
XRP,2020-12-16 00:00:00.000,0.46902231358591695,21274488732.630653,5591960738.97862
XRP,2020-12-17 00:00:00.000,0.5672060565944123,25131003383.146965,10642868836.239534
XRP,2020-12-18 00:00:00.000,0.5759350877585054,26149773219.36809,14476826984.942175
XRP,2020-12-19 00:00:00.000,0.5834703949502055,26367897241.432484,10572616271.292404
XRP,2020-12-20 00:00:00.000,0.5791575282446899,26296084999.493507,7861567140.236632
XRP,2020-12-21 00:00:00.000,0.5600658194601357,25235008585.15551,6619472982.510808
XRP,2020-12-22 00:00:00.000,0.517176018717592,23545991367.258896,7090693761.650875
XRP,2020-12-23 00:00:00.000,0.45132059419545256,20501594828.858875,11195910016.75438
XRP,2020-12-24 00:00:00.000,0.26050698013612983,12163610689.503866,14873825893.383224
XRP,2020-12-25 00:00:00.000,0.3448041215700403,16602939796.20576,15221335122.706177
XRP,2020-12-26 00:00:00.000,0.31808441970115464,14088171755.507318,13152417764.349289
XRP,2020-12-27 00:00:00.000,0.2953833439116206,13418021942.616997,7431667092.912673
XRP,2020-12-28 00:00:00.000,0.28414724389132995,13068762432.413218,7010555503.559292
XRP,2020-12-29 00:00:00.000,0.24613443432424192,11125026065.81033,5788819181.423517
XRP,2020-12-30 00:00:00.000,0.22140743326587264,10057607712.33219,10590299229.511705
XRP,2020-12-31 00:00:00.000,0.2120697554323437,9633436313.890484,6788558769.855404
XRP,2021-01-01 00:00:00.000,0.22053451628880869,9986921049.346117,4364513012.765856
XRP,2021-01-02 00:00:00.000,0.23743683484839662,10785755952.896763,4606019123.280501
XRP,2021-01-03 00:00:00.000,0.22186998314414794,10066602632.999481,3622428802.954543
XRP,2021-01-04 00:00:00.000,0.22563669593809668,10455111151.166016,3986801676.0503383
XRP,2021-01-05 00:00:00.000,0.23461847392850627,10578255930.15237,5235562377.385517
XRP,2021-01-06 00:00:00.000,0.22669902564356462,10299283152.408031,3965486346.3855453
XRP,2021-01-07 00:00:00.000,0.2523851552432814,11458017061.61058,5964831226.894267
XRP,2021-01-08 00:00:00.000,0.32539871330586934,14783360785.307053,13896459827.555267
XRP,2021-01-09 00:00:00.000,0.3215219169756062,14620012702.672577,7073230046.413266
XRP,2021-01-10 00:00:00.000,0.3291685242044116,14981088874.901352,5434746112.270671
XRP,2021-01-11 00:00:00.000,0.31868717998893553,14491113587.04244,7389910221.259051
XRP,2021-01-12 00:00:00.000,0.29034525666307204,13238979457.402128,7740853849.032595
XRP,2021-01-13 00:00:00.000,0.2935698883632647,13344731547.471989,5119148557.747889
XRP,2021-01-14 00:00:00.000,0.3064999201536099,13957393308.172102,3423237246.197349
XRP,2021-01-15 00:00:00.000,0.29597695623648135,13478198579.22908,3830269072.4567375
XRP,2021-01-16 00:00:00.000,0.2803368033210713,12758648527.012667,3539150045.4070897
XRP,2021-01-17 00:00:00.000,0.2802087671576728,12752821363.443003,3219537933.3068643
XRP,2021-01-18 00:00:00.000,0.27704592201615647,12608874407.39614,2702518877.421779
XRP,2021-01-19 00:00:00.000,0.2846371762289812,12954366484.188166,2636794498.898764
XRP,2021-01-20 00:00:00.000,0.2945111481648177,13433997245.77599,4329912741.449357
XRP,2021-01-21 00:00:00.000,0.29627784655251005,13484155008.268005,3435836186.364772
XRP,2021-01-22 00:00:00.000,0.2691929557994423,12251471331.286976,3432332258.4765797
XRP,2021-01-23 00:00:00.000,0.27318647107900834,12348108563.326498,3735006905.770562
XRP,2021-01-24 00:00:00.000,0.27142759423240986,12353173876.273672,2366507204.2381835
XRP,2021-01-25 00:00:00.000,0.27359188165054465,12456245392.6549,1991913877.8750145
XRP,2021-01-26 00:00:00.000,0.26866963018573875,12239551031.522264,2148246353.085917
XRP,2021-01-27 00:00:00.000,0.26855552578611364,12218188875.589693,1978755667.4820125
XRP,2021-01-28 00:00:00.000,0.25189792881979306,11407608804.15268,2101770534.4904563
XRP,2021-01-29 00:00:00.000,0.26357876672093344,12118698621.825148,2031290320.2196462
XRP,2021-01-30 00:00:00.000,0.282143162500032,12853353143.140347,5439789951.901406
XRP,2021-01-31 00:00:00.000,0.43085343036345514,19215011544.534508,19414333088.879105
XRP,2021-02-01 00:00:00.000,0.4916478062400711,22460670801.01922,18464504612.211376
XRP,2021-02-02 00:00:00.000,0.37042380457272894,16887446178.179226,25326949014.716194
XRP,2021-02-03 00:00:00.000,0.3692716435922792,17039497521.900589,8890335318.020376
XRP,2021-02-04 00:00:00.000,0.39489144954001704,17945935420.571823,5814855434.455073
XRP,2021-02-05 00:00:00.000,0.4478312095296225,20405940224.787098,8167579932.513847
XRP,2021-02-06 00:00:00.000,0.4509005614736691,20535328839.092148,6193490021.851766
XRP,2021-02-07 00:00:00.000,0.44197733914916787,20205229008.6856,4764275824.040723
XRP,2021-02-08 00:00:00.000,0.41885852514751276,19158415883.033073,4600927431.562356
XRP,2021-02-09 00:00:00.000,0.45357194589415123,20468514863.339752,4843449977.613201
XRP,2021-02-10 00:00:00.000,0.4725235786071262,21583065336.769062,5664958932.603473
XRP,2021-02-11 00:00:00.000,0.5035045440234706,22982765730.237637,9594865064.681908
XRP,2021-02-12 00:00:00.000,0.525723076120374,23856145163.797523,5044099241.561654
XRP,2021-02-13 00:00:00.000,0.6107211056165796,27960966907.84191,8414105411.093184
XRP,2021-02-14 00:00:00.000,0.6299175792014798,28721338583.23619,8313557340.693602
XRP,2021-02-15 00:00:00.000,0.5930532342085324,27087614068.25724,6924719591.747257
XRP,2021-02-16 00:00:00.000,0.547923341309286,25026313241.817905,7365881442.587182
XRP,2021-02-17 00:00:00.000,0.5223534662432514,23858413182.24458,6802700451.816495
XRP,2021-02-18 00:00:00.000,0.5364850178225575,24600084027.406086,6208398652.824409
XRP,2021-02-19 00:00:00.000,0.5340092777515143,24401068320.804165,5131652517.088255
XRP,2021-02-20 00:00:00.000,0.570529085079073,26073015135.898396,6614816653.231531
XRP,2021-02-21 00:00:00.000,0.517678551092477,23657760929.564903,6373516533.454249
XRP,2021-02-22 00:00:00.000,0.550907164651171,25191390487.04061,5724101112.7970705
XRP,2021-02-23 00:00:00.000,0.5759370730614737,26315783830.375607,15576169123.11184
XRP,2021-02-24 00:00:00.000,0.4730045202749351,21616170566.952755,12601693025.426659
XRP,2021-02-25 00:00:00.000,0.4716137861773422,21552614418.590008,6628251875.245143
XRP,2021-02-26 00:00:00.000,0.4322793325595881,19755041198.644775,5374923641.563785
XRP,2021-02-27 00:00:00.000,0.4300942268493778,19740260345.517567,6481821746.793152
XRP,2021-02-28 00:00:00.000,0.44309358623258405,20027896981.23032,4674293764.747475
XRP,2021-03-01 00:00:00.000,0.4138281135889511,18911825797.223972,4487418197.58171
XRP,2021-03-02 00:00:00.000,0.44788571035810554,20552651911.176292,3457084099.710941
XRP,2021-03-03 00:00:00.000,0.4372064358385168,20062243305.49367,3237450086.7149215
XRP,2021-03-04 00:00:00.000,0.4506482993644011,20695029438.915802,3428688631.9957685
XRP,2021-03-05 00:00:00.000,0.4832646814050099,22099684135.6188,5945941442.735083
XRP,2021-03-06 00:00:00.000,0.4590497723869844,20924229172.953815,4145638369.123248
XRP,2021-03-07 00:00:00.000,0.46397381121697406,21217513030.920322,2805029015.7978253
XRP,2021-03-08 00:00:00.000,0.4671623972512868,21346485941.39555,2490033476.6694694
XRP,2021-03-09 00:00:00.000,0.475372981241661,21854816055.903694,3582893865.7216153
XRP,2021-03-10 00:00:00.000,0.4862369216972623,22264238440.69771,3069391216.7494736
XRP,2021-03-11 00:00:00.000,0.46290611981693225,21262253816.11749,3357543728.4252443
XRP,2021-03-12 00:00:00.000,0.45338655574763503,20746293012.117126,3087260615.7506223
XRP,2021-03-13 00:00:00.000,0.4404437709987498,20167421887.68146,3230733051.0779204
XRP,2021-03-14 00:00:00.000,0.46094646816105167,21131015891.193703,3242064887.3609934
